contract_address,proxy,implementation,compiler_version,compiler_type,language,n_files,saved_dir,status,error,sourcecode_len,sourcecode_peek
0xf1536ab2dd1fc1da5d77fec3ce29537f6ef0634b,False,,v0.8.4+commit.c7e474f2,solc-m,,16,debug_fetch_bulk/0xf1536ab2dd1fc1da5d77fec3ce29537f6ef0634b,ok,,69385,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n// OpenZeppelin Contracts v4.4.1 (utils/Address.sol)\n\npragma solidity ^0.8.0;\n\n/**\n * @dev Collection of functions related to the addre… (truncated)"
0xaa5f5f7d59aebebe90b5e2ac93f87df639e5152a,False,,v0.6.12+commit.27d51765,solc-m,,18,debug_fetch_bulk/0xaa5f5f7d59aebebe90b5e2ac93f87df639e5152a,ok,,53794,"{""Context.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity ^0.6.0;\n\n/*\n * @dev Provides information about the current execution context, including the\n * sender of the transacti… (truncated)"
0x2bddd797fb8dfeffcf3363481d8f2d861535549c,False,,v0.8.20+commit.a1b79de6,solc-m,,20,debug_fetch_bulk/0x2bddd797fb8dfeffcf3363481d8f2d861535549c,ok,,70034,"{""1.EGGROLLV2.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n// DumplingZai v69696969 \r\n// \""I smash keyboards and vomit smart contracts\""\r\n\r\npragma solidity ^0.8.7;\r\n\r\nimport \""./2.IER… (truncated)"
0x287a955e9de772df508d04de85731910331ebe8d,False,,v0.8.17+commit.8df45f5f,solc-m,,3,debug_fetch_bulk/0x287a955e9de772df508d04de85731910331ebe8d,ok,,27066,"{""BalanceTree.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity 0.8.17;\n\n// ----------------------------------------------------------------------------\n// BokkyPooBah\u0027s Red-… (truncated)"
0x62f4976d0d90b42a40cc0150f26876dc6495b468,False,,v0.5.17+commit.d19bba13,solc-m,,2,debug_fetch_bulk/0x62f4976d0d90b42a40cc0150f26876dc6495b468,ok,,35850,"{""StakingHelpers.sol"":{""content"":""/**\n *Submitted for verification at Etherscan.io on 2020-07-18\n*/\n\n/*\n   ____            __   __        __   _\n  / __/__ __ ___  / /_ / /  ___  / /_ (_)__ __\n … (truncated)"
0xed5e50bce863f390ff55a4bf6f2d5069d17ac5c0,False,,v0.8.20+commit.a1b79de6,solc-m,,6,debug_fetch_bulk/0xed5e50bce863f390ff55a4bf6f2d5069d17ac5c0,ok,,24275,"{""1.EGGMAN.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n\r\npragma solidity ^0.8.0;\r\n\r\nimport { ERC20 } from \""./2.ERC20.sol\"";\r\nimport { Ownable } from \""./3.Ownable.sol\"";\r\n\r\n// ===… (truncated)"
0x11633de32c66e81284f411a28df16163b2ba5470,False,,v0.6.8+commit.0bbfe453,solc-m,,22,debug_fetch_bulk/0x11633de32c66e81284f411a28df16163b2ba5470,ok,,84635,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity 0.6.8;\n\n/**\n * @dev Collection of functions related to the address type\n */\nlibrary Address {\n    /**\n     * @dev R… (truncated)"
0x6af205a160b36e98f4005108797202015ce4ffd9,False,,v0.5.11+commit.c082d0b4,solc-m,,3,debug_fetch_bulk/0x6af205a160b36e98f4005108797202015ce4ffd9,ok,,15375,"{""Base.sol"":{""content"":""/*\n  Copyright 2019 StarkWare Industries Ltd.\n\n  Licensed under the Apache License, Version 2.0 (the \""License\"").\n  You may not use this file except in compliance with the… (truncated)"
0xc4cca459aef145bdcc8746e7d8ddc73083549c39,False,,v0.8.4+commit.c7e474f2,solc-m,,13,debug_fetch_bulk/0xc4cca459aef145bdcc8746e7d8ddc73083549c39,ok,,47535,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity ^0.8.0;\n\n/**\n * @dev Collection of functions related to the address type\n */\nlibrary Address {\n    /**\n     * @dev … (truncated)"
0xd002bb042b0c9970820d50e23b80e12cebbf76f0,False,,v0.8.0+commit.c7dfd78e,solc-m,,11,debug_fetch_bulk/0xd002bb042b0c9970820d50e23b80e12cebbf76f0,ok,,58376,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n\r\npragma solidity 0.8.0;\r\n\r\n/**\r\n * @dev Collection of functions related to the address type\r\n */\r\nlibrary Address {\r\n    /*… (truncated)"
0xe85d7248e4dbe1e3e82b4d49008f6ce5bb234fd5,False,,v0.7.6+commit.7338295f,solc-m,,8,debug_fetch_bulk/0xe85d7248e4dbe1e3e82b4d49008f6ce5bb234fd5,ok,,77070,"{""BurnableTokenWithBounds.sol"":{""content"":""// SPDX-License-Identifier: MIT\npragma solidity 0.7.6;\n\nimport {ReclaimerToken} from \""./ReclaimerToken.sol\"";\n\n/**\n * @title BurnableTokenWithBounds\n… (truncated)"
0x326f09ffcdd200f1b110e6dda0d240635b89e507,False,,v0.8.15+commit.e14f2714,solc-m,,5,debug_fetch_bulk/0x326f09ffcdd200f1b110e6dda0d240635b89e507,ok,,59699,"{""Context.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n// OpenZeppelin Contracts v4.4.1 (utils/Context.sol)\r\n\r\npragma solidity ^0.8.0;\r\n\r\n/**\r\n * @dev Provides information about the c… (truncated)"
0x19075005eed66441f0111238e5477b81221996de,False,,v0.5.16+commit.9c3226ce,solc-m,,17,debug_fetch_bulk/0x19075005eed66441f0111238e5477b81221996de,ok,,60125,"{""Context.sol"":{""content"":""pragma solidity ^0.5.0;\n\n/*\n * @dev Provides information about the current execution context, including the\n * sender of the transaction and its data. While these are ge… (truncated)"
0x6ba21e00b428c4f005ff03f706b69e6918137d13,False,,v0.5.11+commit.c082d0b4,solc-m,,9,debug_fetch_bulk/0x6ba21e00b428c4f005ff03f706b69e6918137d13,ok,,29297,"{""Context.sol"":{""content"":""pragma solidity ^0.5.0;\r\n\r\n/*\r\n * @dev Provides information about the current execution context, including the\r\n * sender of the transaction and its data. While thes… (truncated)"
0xaac679720204aaa68b6c5000aa87d789a3ca0aa5,False,,v0.5.17+commit.d19bba13,solc-m,,8,debug_fetch_bulk/0xaac679720204aaa68b6c5000aa87d789a3ca0aa5,ok,,26408,"{""Container.sol"":{""content"":""pragma solidity ^0.5.11;\n\ncontract Container{\n    struct Item{\n        uint256 itemType;\n        uint256 status;\n        address[] addresses;\n    }\n    uint256 Max… (truncated)"
0x7f012fb4bc0ec8ceb8d035c6cecc34237886193f,False,,v0.8.23+commit.f704f362,solc-m,,2,debug_fetch_bulk/0x7f012fb4bc0ec8ceb8d035c6cecc34237886193f,ok,,6715,"{""Free28.sol"":{""content"":""// SPDX-License-Identifier: CC0\n\n\n/*\n /$$$$$$$$ /$$$$$$$  /$$$$$$$$ /$$$$$$$$        /$$$$$$   /$$$$$$\n| $$_____/| $$__  $$| $$_____/| $$_____/       /$$__  $$ /$$__  $$… (truncated)"
0xe208b7b5091e90f5e07bd0c098b1810e9b2713ac,False,,v0.7.6+commit.7338295f,solc-m,,6,debug_fetch_bulk/0xe208b7b5091e90f5e07bd0c098b1810e9b2713ac,ok,,34277,"{""Ownable.sol"":{""content"":""// SPDX-License-Identifier: MIT\npragma solidity \u003e=0.6.0 \u003c0.8.0;\n\ncontract Ownable {\n\n    address public owner;\n\n    event OwnershipTransferred(address index… (truncated)"
0xbf8495290d2728fdc4572518d03921df79e8240f,False,,v0.8.0+commit.c7dfd78e,solc-m,,4,debug_fetch_bulk/0xbf8495290d2728fdc4572518d03921df79e8240f,ok,,17464,"{""Context.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n// OpenZeppelin Contracts v4.4.1 (utils/Context.sol)\r\n\r\npragma solidity ^0.8.0;\r\n\r\n/**\r\n * @dev Provides information about the c… (truncated)"
0xe7eaec9bca79d537539c00c58ae93117fb7280b9,False,,v0.7.6+commit.7338295f,solc-m,,5,debug_fetch_bulk/0xe7eaec9bca79d537539c00c58ae93117fb7280b9,ok,,13382,"{""DogeProtocol.sol"":{""content"":""// SPDX-License-Identifier: MIT\npragma solidity \u003e=0.6.0 \u003c0.8.0;\n\nimport \""./ERC20Detailed.sol\"";\n\ncontract DogeProtocol is ERC20Detailed {\n    \n  strin… (truncated)"
0x9ec2efca40c67bf488c644665bdfac5a37b91d4d,False,,v0.8.7+commit.e28d00a7,solc-m,,14,debug_fetch_bulk/0x9ec2efca40c67bf488c644665bdfac5a37b91d4d,ok,,56192,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n\r\npragma solidity ^0.8.0;\r\n\r\n/**\r\n * @dev Collection of functions related to the address type\r\n */\r\nlibrary Address {\r\n    /… (truncated)"
0x359fe2aa337b76b7ebec8d950bb8a29515cc34b8,False,,v0.5.16+commit.9c3226ce,solc-m,,12,debug_fetch_bulk/0x359fe2aa337b76b7ebec8d950bb8a29515cc34b8,ok,,145788,"{""IERC20.sol"":{""content"":""pragma solidity 0.5.16;\n\n/**\n * @dev Interface of the ERC20 standard as defined in the EIP. Does not include\n * the optional functions; to access them see {ERC20Detailed}… (truncated)"
0xf94622af8a4eaa63f12083bacc7bf92e8a79862f,False,,v0.6.12+commit.27d51765,solc-m,,14,debug_fetch_bulk/0xf94622af8a4eaa63f12083bacc7bf92e8a79862f,ok,,74069,"{""Context.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity ^0.6.0;\n\n/*\n * @dev Provides information about the current execution context, including the\n * sender of the transacti… (truncated)"
0xea78ec292299df787f7e68eace48edd6a52bfd21,False,,v0.8.19+commit.7dd6d404,solc-m,,12,debug_fetch_bulk/0xea78ec292299df787f7e68eace48edd6a52bfd21,ok,,89160,"{""AjmanDEDAwards23.sol"":{""content"":""// SPDX-License-Identifier: GPL-3.0\npragma solidity ^0.8.19;\n\n/// @title Ajman DED - The Best Award 2023\n/// @notice Government of Ajman - Department of Economi… (truncated)"
0x27501c97946d14a6b33c790fd01b31699aada68e,False,,v0.8.7+commit.e28d00a7,solc-m,,2,debug_fetch_bulk/0x27501c97946d14a6b33c790fd01b31699aada68e,ok,,12608,"{""CryptoVitalDick.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n\r\npragma solidity ^0.8;\r\n\r\nimport \""./Ownable.sol\"";\r\n\r\ninterface ERC721TokenReceiver {\r\n    function onERC721Received… (truncated)"
0x98d3ca6528a2532ffd9bdef50f92189568932570,False,,v0.5.11+commit.c082d0b4,solc-m,,11,debug_fetch_bulk/0x98d3ca6528a2532ffd9bdef50f92189568932570,ok,,28802,"{""BasicToken.sol"":{""content"":""pragma solidity ^0.5.3;\n\n\nimport \""./ERC20Basic.sol\"";\nimport \""./SafeMath.sol\"";\n\n\n/**\n * @title Basic token\n * @dev Basic version of StandardToken, with no all… (truncated)"
0x65079c661271f6d8f3edcab5eccd48a3e6c73c54,False,,v0.7.6+commit.7338295f,solc-m,,7,debug_fetch_bulk/0x65079c661271f6d8f3edcab5eccd48a3e6c73c54,ok,,19604,"{""Admin.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\npragma solidity 0.7.6;\r\n\r\ncontract Admin {\r\n\r\n    address internal _admin;\r\n    bool private _ownerShipTransferred = false;\r\n   … (truncated)"
0x9944acaaf5e106fdfad1a0d9668e5f97e9cf7ee8,False,,v0.8.4+commit.c7e474f2,solc-m,,16,debug_fetch_bulk/0x9944acaaf5e106fdfad1a0d9668e5f97e9cf7ee8,ok,,66144,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity ^0.8.0;\n\n/**\n * @dev Collection of functions related to the address type\n */\nlibrary Address {\n    /**\n     * @dev … (truncated)"
0x32c7da43fbeda892637fd48d4d1c7cc6b3096fc0,False,,v0.5.0+commit.1d4f565a,solc-m,,5,debug_fetch_bulk/0x32c7da43fbeda892637fd48d4d1c7cc6b3096fc0,ok,,13673,"{""Context.sol"":{""content"":""pragma solidity ^0.5.0;\n\n/*\n * @dev Provides information about the current execution context, including the\n * sender of the transaction and its data. While these are ge… (truncated)"
0xd63cc18ac5feeb8d54ad45415ed408e2857737ec,False,,v0.5.0+commit.1d4f565a,solc-m,,3,debug_fetch_bulk/0xd63cc18ac5feeb8d54ad45415ed408e2857737ec,ok,,15944,"{""IGenArt721CoreV2.sol"":{""content"":""pragma solidity ^0.5.0;\n\ninterface IGenArt721CoreV2 {\n  function isWhitelisted(address sender) external view returns (bool);\n  function admin() external view re… (truncated)"
0x37c430c2b5f9ff85e534873c715871818ab1623e,False,,v0.7.0+commit.9e61f92b,solc-m,,2,debug_fetch_bulk/0x37c430c2b5f9ff85e534873c715871818ab1623e,ok,,38033,"{""AccessControl.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity \u003e=0.6.0 \u003c0.8.0;\n\n/*\n * @dev Provides information about the current execution context, including the\n *… (truncated)"
0xdc7e1fced65efdf495d33de60f257a9b31256ff8,False,,v0.7.4+commit.3f05b770,solc-m,,22,debug_fetch_bulk/0xdc7e1fced65efdf495d33de60f257a9b31256ff8,ok,,64561,"{""Address.sol"":{""content"":""/* SPDX-License-Identifier: MIT */\npragma solidity ^0.7.0;\n\n/**\n * @title Address\n * @author Paul Razvan Berg\n * @notice Collection of functions related to the address… (truncated)"
0xced53b0ae36a92b09ad0d85795380878ba44ee72,False,,v0.8.12+commit.f00d7308,solc-m,,18,debug_fetch_bulk/0xced53b0ae36a92b09ad0d85795380878ba44ee72,ok,,77282,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n// OpenZeppelin Contracts (last updated v4.7.0) (utils/Address.sol)\n\npragma solidity ^0.8.1;\n\n/**\n * @dev Collection of functions relat… (truncated)"
0xdc812a2307b3333c0080aeb2a752377fc8ab939c,False,,v0.8.18+commit.87f61d96,solc-m,,5,debug_fetch_bulk/0xdc812a2307b3333c0080aeb2a752377fc8ab939c,ok,,69495,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n// File: @openzeppelin/contracts@4.4.1/utils/Address.sol\r\n\r\n\r\n// OpenZeppelin Contracts v4.4.1 (utils/Address.sol)\r\n\r\npragma sol… (truncated)"
0x95f6f73484b37fcc36a75bd5d96d861cf855e85d,False,,v0.6.12+commit.27d51765,solc-m,,13,debug_fetch_bulk/0x95f6f73484b37fcc36a75bd5d96d861cf855e85d,ok,,46841,"{""BaseFeature.sol"":{""content"":""// Copyright (C) 2018  Argent Labs Ltd. \u003chttps://argent.xyz\u003e\n\n// This program is free software: you can redistribute it and/or modify\n// it under the terms … (truncated)"
0x10e3ea99a188a0ec73093127b5fbfed852dcd657,False,,v0.7.6+commit.7338295f,solc-m,,15,debug_fetch_bulk/0x10e3ea99a188a0ec73093127b5fbfed852dcd657,ok,,71645,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity \u003e=0.6.2 \u003c0.8.0;\n\n/**\n * @dev Collection of functions related to the address type\n */\nlibrary Address {\n   … (truncated)"
0x5b6747bdc50ad184e9ad77eb43ebeaa25b5cb052,False,,v0.5.2+commit.1df8f40c,solc-m,,14,debug_fetch_bulk/0x5b6747bdc50ad184e9ad77eb43ebeaa25b5cb052,ok,,19319,"{""C3.sol"":{""content"":""pragma solidity ^0.5.0 \u003c0.6.0;\n\nimport \""./C3StorageInterface.sol\"";\nimport \""./ERC20ControllerInterface.sol\"";\nimport \""./C3Emitter.sol\"";\n\nimport \""./C3Base.sol\"";\n… (truncated)"
0xc78e864c25e82daea9fd486d8356a36ffadc2f6b,False,,v0.8.20+commit.a1b79de6,solc-m,,4,debug_fetch_bulk/0xc78e864c25e82daea9fd486d8356a36ffadc2f6b,ok,,24964,"{""DigitalDumpsterPreSale.sol"":{""content"":""pragma solidity ^0.8.20;\n// SPDX-License-Identifier: UNLICENSED\n\n// WEBSITE: DIGITALDUMPSTER.XYZ \n// TWITTER: @TRASHCOINETH\n\nimport \""ReentrancyGuard.so… (truncated)"
0x8880039fa9f79c38ec60b2de8fed979d0331b99b,False,,v0.8.21+commit.d9974bed,solc-m,,6,debug_fetch_bulk/0x8880039fa9f79c38ec60b2de8fed979d0331b99b,ok,,18564,"{""AccessController.sol"":{""content"":""// SPDX-License-Identifier: -- DG --\r\n\r\npragma solidity =0.8.21;\r\n\r\ncontract AccessController {\r\n\r\n    address public ceoAddress;\r\n    mapping (addres… (truncated)"
0x0ae3353da57d8a75a7015176808e4dbea433791c,False,,v0.5.17+commit.d19bba13,solc-m,,39,debug_fetch_bulk/0x0ae3353da57d8a75a7015176808e4dbea433791c,ok,,200992,"{""Address.sol"":{""content"":""pragma solidity ^0.5.5;\n\n/**\n * @dev Collection of functions related to the address type\n */\nlibrary Address {\n    /**\n     * @dev Returns true if `account` is a cont… (truncated)"
0xa5b5b72362654adf78f6e89834db80f2cbb9da14,False,,v0.5.6+commit.b259423e,solc-m,,2,debug_fetch_bulk/0xa5b5b72362654adf78f6e89834db80f2cbb9da14,ok,,10508,"{""Whitelist.sol"":{""content"":""/**\n *Submitted for verification at Etherscan.io on 2019-05-01\n*/\n\npragma solidity 0.5.6;\n\n/// @author The Calystral Team\n/// @title A subscriber contract\ncontract… (truncated)"
0xbfc7981cf55eedac7bc741d1823adc40a33a8071,False,,v0.8.17+commit.8df45f5f,solc-m,,15,debug_fetch_bulk/0xbfc7981cf55eedac7bc741d1823adc40a33a8071,ok,,60411,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n// OpenZeppelin Contracts v4.4.1 (utils/Address.sol)\n\npragma solidity ^0.8.1;\n\n/**\n * @dev Collection of functions related to the addre… (truncated)"
0xbbdcdb3743aa88c0e1ddedd92ecb02e5afc1f9ca,False,,v0.8.7+commit.e28d00a7,solc-m,,2,debug_fetch_bulk/0xbbdcdb3743aa88c0e1ddedd92ecb02e5afc1f9ca,ok,,46175,"{""MetaaniKizunaAI.sol"":{""content"":""// SPDX-License-Identifier: NONE\r\n\r\npragma solidity ^0.8.0;\r\n\r\n\r\nimport \""./OpenzeppelinERC721.sol\"";\r\n\r\ncontract MetaaniKizunaAI is  ERC721URIStorage … (truncated)"
0x0f5ca3cffb05f41b673178b7619d6cd744709a30,False,,v0.8.20+commit.a1b79de6,solc-m,,6,debug_fetch_bulk/0x0f5ca3cffb05f41b673178b7619d6cd744709a30,ok,,12356,"{""Context.sol"":{""content"":""// SPDX-License-Identifier: MIT\n// OpenZeppelin Contracts (last updated v5.0.0) (utils/Context.sol)\n\npragma solidity ^0.8.20;\n\n/**\n * @dev Provides information about t… (truncated)"
0xbc6fcb0116483f330a34419c1cf52a22ce68b5c7,False,,v0.5.8+commit.23d335f2,solc-m,,6,debug_fetch_bulk/0xbc6fcb0116483f330a34419c1cf52a22ce68b5c7,ok,,58736,"{""Address.sol"":{""content"":""pragma solidity ^0.5.0;\n\n/**\n * @dev Collection of functions related to the address type,\n */\nlibrary Address {\n    /**\n     * @dev Returns true if `account` is a con… (truncated)"
0xdf167ab023944105c2ba15b2098f00ac96a51067,False,,v0.8.18+commit.87f61d96,solc-m,,7,debug_fetch_bulk/0xdf167ab023944105c2ba15b2098f00ac96a51067,ok,,21720,"{""MainContract.sol"":{""content"":""// SPDX-License-Identifier: MIT\npragma solidity ^0.8.9;\n\nimport \""./SharedStruct.sol\"";\nimport \""./SharedState.sol\"";\nimport \""./Pool.sol\"";\nimport \""./TicketOpti… (truncated)"
0xc78fd06aed27d45a6dc7dffed3345a05e6d9f157,False,,v0.8.4+commit.c7e474f2,solc-m,,14,debug_fetch_bulk/0xc78fd06aed27d45a6dc7dffed3345a05e6d9f157,ok,,65299,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n\r\npragma solidity ^0.8.0;\r\n\r\n/**\r\n * @dev Collection of functions related to the address type\r\n */\r\nlibrary Address {\r\n    /… (truncated)"
0x30b541f1182ef19c56a39634b2fdaca5a0f2a741,False,,v0.8.11+commit.d7f03943,solc-m,,2,debug_fetch_bulk/0x30b541f1182ef19c56a39634b2fdaca5a0f2a741,ok,,43603,"{""Dependencies.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity ^0.8.0;\n\n/**\n * @dev Interface of the ERC165 standard, as defined in the\n * https://eips.ethereum.org/EIPS/eip-16… (truncated)"
0xef8993b1785d87bad4c8e69caab9968ceccc5fe2,False,,v0.5.8+commit.23d335f2,solc-m,,16,debug_fetch_bulk/0xef8993b1785d87bad4c8e69caab9968ceccc5fe2,ok,,57463,"{""Address.sol"":{""content"":""pragma solidity ^0.5.0;\n\n\n/**\n * Utility library of inline functions on addresses\n */\nlibrary Address {\n\n    /**\n     * Returns whether the target address is a cont… (truncated)"
0x067ca6b98cc2ffa4349239b3b36e416cd24c570f,False,,v0.8.2+commit.661d1103,solc-m,,15,debug_fetch_bulk/0x067ca6b98cc2ffa4349239b3b36e416cd24c570f,ok,,47933,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity ^0.8.0;\n\n/**\n * @dev Collection of functions related to the address type\n */\nlibrary Address {\n    /**\n     * @dev … (truncated)"
0x82cd29677fb88bd9345822240ef7fb6280a67c3f,False,,v0.8.7+commit.e28d00a7,solc-m,,13,debug_fetch_bulk/0x82cd29677fb88bd9345822240ef7fb6280a67c3f,ok,,49230,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\r\n\r\npragma solidity ^0.8.0;\r\n\r\n/**\r\n * @dev Collection of functions related to the address type\r\n */\r\nlibrary Address {\r\n    /… (truncated)"
0x3d41832e9d70cb232e7c14e2170116a419d8ad27,False,,v0.8.7+commit.e28d00a7,solc-m,,14,debug_fetch_bulk/0x3d41832e9d70cb232e7c14e2170116a419d8ad27,ok,,48714,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n// OpenZeppelin Contracts v4.3.2 (utils/Address.sol)\n\npragma solidity ^0.8.0;\n\n/**\n * @dev Collection of functions related to the addre… (truncated)"
0x1d2fa21e97213e04f080945df0171453f723e830,False,,v0.8.0+commit.c7dfd78e,solc-m,,4,debug_fetch_bulk/0x1d2fa21e97213e04f080945df0171453f723e830,ok,,15687,"{""Address.sol"":{""content"":""// SPDX-License-Identifier: MIT\n\npragma solidity 0.8.0;\n\n\n/**\n * Utility library of inline functions on addresses\n */\nlibrary Address {\n  \n\n\t/**\n\t* @dev Return… (truncated)"
0x812715432f7a040e6471478b043d59338e31b09f,False,,v0.5.1+commit.c8a2cb62,solc-m,,7,debug_fetch_bulk/0x812715432f7a040e6471478b043d59338e31b09f,ok,,36062,"{""Blacklistable.sol"":{""content"":""pragma solidity ^0.5.1;\n\nimport \""./Ownable.sol\"";\n\n/**\n * @title Blacklistable Token\n * @dev Allows accounts to be blacklisted by a \""blacklister\"" role\n*/\nco… (truncated)"
0x6b9e434b3e164ebc88c1f3cfab8361c2d00a016e,False,,v0.5.17+commit.d19bba13,solc-m,,12,debug_fetch_bulk/0x6b9e434b3e164ebc88c1f3cfab8361c2d00a016e,ok,,43858,"{""CTPurchaseOffer.sol"":{""content"":""pragma solidity ^0.5.17;\n\nimport \""./GTTokenInterface.sol\"";\nimport \""./SafeMath.sol\"";\n\n\n/**\n * @title CTPurchaseOffer\n * @dev The CTPurchaseOffer contract … (truncated)"
0xe2369d8931653929d732a3c92bd520b0d32bba8b,False,,v0.4.24+commit.e67f0147,solc-m,,19,debug_fetch_bulk/0xe2369d8931653929d732a3c92bd520b0d32bba8b,ok,,111874,"{""BimodalLib.sol"":{""content"":""pragma solidity ^0.4.24;\n\nimport \""./ERC20.sol\"";\nimport \""./SafeMathLib256.sol\"";\n\n/**\n * This library defines the bi-modal commit-chain ledger. It provides data\n… (truncated)"
